ParticipantID,ArrayDistance,AngularDistance,Timestamp,ClipName,RT
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,51.33,2023-06-27T15:36:15+01:00,auralisation_Cube (2)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,58.44,2023-06-27T15:44:48+01:00,auralisation_Cube (1)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,51.02,2023-06-27T15:34:28+01:00,auralisation_Cube (2)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.19,2023-06-27T15:39:16+01:00,auralisation_Cube (3)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.11,2023-06-27T15:42:21+01:00,auralisation_Cube (1)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,50.77,2023-06-27T15:35:43+01:00,auralisation_Cube (3)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,10.86,2023-06-27T15:31:50+01:00,auralisation_Cube (2)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.11,2023-06-27T15:42:42+01:00,auralisation_Cube (1)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.40,2023-06-27T15:55:46+01:00,auralisation_Cube (5)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.38,2023-06-27T15:51:35+01:00,auralisation_Cube (6)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.40,2023-06-27T15:57:37+01:00,auralisation_Cube (5)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.11,2023-06-27T15:43:54+01:00,auralisation_Cube (2)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,12.43,2023-06-27T15:37:06+01:00,auralisation_Cube (1)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,12.43,2023-06-27T15:36:30+01:00,auralisation_Cube (1)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,61.50,2023-06-27T15:47:47+01:00,auralisation_Cube (6)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.19,2023-06-27T15:44:35+01:00,auralisation_Cube (3)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.38,2023-06-27T15:56:25+01:00,auralisation_Cube (6)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,12.43,2023-06-27T15:37:06+01:00,auralisation_Cube (1)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,123.15,2023-06-27T15:48:13+01:00,auralisation_Cube (4)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,61.50,2023-06-27T15:47:47+01:00,auralisation_Cube (6)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.19,2023-06-27T15:39:16+01:00,auralisation_Cube (3)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.11,2023-06-27T15:42:42+01:00,auralisation_Cube (1)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,12.43,2023-06-27T15:36:30+01:00,auralisation_Cube (1)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.11,2023-06-27T15:42:21+01:00,auralisation_Cube (1)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.38,2023-06-27T15:51:35+01:00,auralisation_Cube (6)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.40,2023-06-27T15:55:46+01:00,auralisation_Cube (5)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.19,2023-06-27T15:44:35+01:00,auralisation_Cube (3)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.37,2023-06-27T15:52:17+01:00,auralisation_Cube (4)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,50.77,2023-06-27T15:35:43+01:00,auralisation_Cube (3)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.37,2023-06-27T15:53:10+01:00,auralisation_Cube (4)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,61.72,2023-06-27T15:52:57+01:00,auralisation_Cube (5)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.40,2023-06-27T15:57:37+01:00,auralisation_Cube (5)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.11,2023-06-27T15:41:24+01:00,auralisation_Cube (2)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,58.44,2023-06-27T15:44:48+01:00,auralisation_Cube (1)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.38,2023-06-27T15:56:25+01:00,auralisation_Cube (6)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,10.86,2023-06-27T15:31:50+01:00,auralisation_Cube (2)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.11,2023-06-27T15:43:54+01:00,auralisation_Cube (2)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,51.02,2023-06-27T15:34:28+01:00,auralisation_Cube (2)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,61.09,2023-06-27T15:40:17+01:00,auralisation_Cube (3)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.11,2023-06-27T15:43:20+01:00,auralisation_Cube (2)_arp,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,51.33,2023-06-27T15:36:15+01:00,auralisation_Cube (2)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Near,51.33,2023-06-27T15:36:15+01:00,auralisation_Cube (2)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.38,2023-06-27T15:56:25+01:00,auralisation_Cube (6)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,2.37,2023-06-27T15:53:10+01:00,auralisation_Cube (4)_drums,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Far,61.72,2023-06-27T15:52:57+01:00,auralisation_Cube (5)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.19,2023-06-27T15:39:16+01:00,auralisation_Cube (3)_singing,TRUE
920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,Medium,4.11,2023-06-27T15:43:54+01:00,auralisation_Cube (2)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,4.11,2023-06-07T12:59:51+01:00,auralisation_Cube (2)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.40,2023-06-07T13:05:17+01:00,auralisation_Cube (5)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,4.11,2023-06-07T13:00:03+01:00,auralisation_Cube (2)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,11.40,2023-06-07T12:50:08+01:00,auralisation_Cube (3)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,11.40,2023-06-07T12:48:20+01:00,auralisation_Cube (3)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,12.43,2023-06-07T12:47:50+01:00,auralisation_Cube (1)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.38,2023-06-07T13:03:55+01:00,auralisation_Cube (6)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,4.19,2023-06-07T12:54:33+01:00,auralisation_Cube (3)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,10.86,2023-06-07T12:48:51+01:00,auralisation_Cube (2)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,60.32,2023-06-07T13:01:48+01:00,auralisation_Cube (4)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,58.82,2023-06-07T12:54:45+01:00,auralisation_Cube (2)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,4.11,2023-06-07T12:55:21+01:00,auralisation_Cube (1)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,58.44,2023-06-07T13:01:12+01:00,auralisation_Cube (1)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,59.49,2023-06-07T13:00:21+01:00,auralisation_Cube (3)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,60.32,2023-06-07T13:05:00+01:00,auralisation_Cube (4)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,122.96,2023-06-07T13:02:32+01:00,auralisation_Cube (6)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.40,2023-06-07T13:03:10+01:00,auralisation_Cube (5)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,100.89,2023-06-07T12:53:30+01:00,auralisation_Cube (3)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,12.43,2023-06-07T12:51:17+01:00,auralisation_Cube (1)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.37,2023-06-07T13:03:36+01:00,auralisation_Cube (4)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,58.44,2023-06-07T12:59:25+01:00,auralisation_Cube (1)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.38,2023-06-07T13:03:03+01:00,auralisation_Cube (6)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,51.33,2023-06-07T12:51:53+01:00,auralisation_Cube (2)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,61.43,2023-06-07T13:02:48+01:00,auralisation_Cube (5)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,59.49,2023-06-07T12:55:56+01:00,auralisation_Cube (3)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,10.86,2023-06-07T12:53:43+01:00,auralisation_Cube (2)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,12.43,2023-06-07T12:51:17+01:00,auralisation_Cube (1)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,4.11,2023-06-07T13:00:03+01:00,auralisation_Cube (2)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.38,2023-06-07T13:03:55+01:00,auralisation_Cube (6)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,4.19,2023-06-07T12:54:33+01:00,auralisation_Cube (3)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,58.82,2023-06-07T12:54:45+01:00,auralisation_Cube (2)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,10.86,2023-06-07T12:53:43+01:00,auralisation_Cube (2)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,59.49,2023-06-07T12:55:56+01:00,auralisation_Cube (3)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,59.49,2023-06-07T13:00:21+01:00,auralisation_Cube (3)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,10.86,2023-06-07T12:48:51+01:00,auralisation_Cube (2)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,100.89,2023-06-07T12:53:30+01:00,auralisation_Cube (3)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.38,2023-06-07T13:03:03+01:00,auralisation_Cube (6)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,11.40,2023-06-07T12:48:20+01:00,auralisation_Cube (3)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,11.40,2023-06-07T12:50:08+01:00,auralisation_Cube (3)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,4.11,2023-06-07T12:59:51+01:00,auralisation_Cube (2)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.40,2023-06-07T13:05:17+01:00,auralisation_Cube (5)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.37,2023-06-07T13:03:36+01:00,auralisation_Cube (4)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,58.44,2023-06-07T12:59:25+01:00,auralisation_Cube (1)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,122.96,2023-06-07T13:02:32+01:00,auralisation_Cube (6)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,51.33,2023-06-07T12:51:53+01:00,auralisation_Cube (2)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,61.43,2023-06-07T13:02:48+01:00,auralisation_Cube (5)_arp,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,12.43,2023-06-07T12:47:50+01:00,auralisation_Cube (1)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,4.11,2023-06-07T12:55:21+01:00,auralisation_Cube (1)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,60.32,2023-06-07T13:05:00+01:00,auralisation_Cube (4)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,60.32,2023-06-07T13:01:48+01:00,auralisation_Cube (4)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.40,2023-06-07T13:03:10+01:00,auralisation_Cube (5)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Medium,58.44,2023-06-07T13:01:12+01:00,auralisation_Cube (1)_drums,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Near,11.40,2023-06-07T12:48:20+01:00,auralisation_Cube (3)_singing,TRUE
c429a3d9-8768-4156-9f76-398453963e10,Far,2.37,2023-06-07T13:03:36+01:00,auralisation_Cube (4)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,2.37,2023-06-27T17:33:01+01:00,auralisation_Cube (4)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.44,2023-06-27T17:24:50+01:00,auralisation_Cube (1)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.82,2023-06-27T17:23:35+01:00,auralisation_Cube (2)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.44,2023-06-27T17:20:31+01:00,auralisation_Cube (1)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,122.54,2023-06-27T17:23:21+01:00,auralisation_Cube (3)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,11.40,2023-06-27T17:14:02+01:00,auralisation_Cube (3)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,4.19,2023-06-27T17:22:24+01:00,auralisation_Cube (3)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,56.44,2023-06-27T17:17:21+01:00,auralisation_Cube (3)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,12.46,2023-06-27T17:18:54+01:00,auralisation_Cube (1)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,57.85,2023-06-27T17:27:15+01:00,auralisation_Cube (6)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,61.72,2023-06-27T17:32:47+01:00,auralisation_Cube (5)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,50.77,2023-06-27T17:14:34+01:00,auralisation_Cube (3)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,61.72,2023-06-27T17:25:50+01:00,auralisation_Cube (5)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,2.38,2023-06-27T17:33:07+01:00,auralisation_Cube (6)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,10.86,2023-06-27T17:18:01+01:00,auralisation_Cube (2)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,53.98,2023-06-27T17:18:12+01:00,auralisation_Cube (1)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.82,2023-06-27T17:20:25+01:00,auralisation_Cube (2)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,2.40,2023-06-27T17:26:57+01:00,auralisation_Cube (5)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.44,2023-06-27T17:20:50+01:00,auralisation_Cube (1)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,51.22,2023-06-27T17:17:31+01:00,auralisation_Cube (2)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,4.11,2023-06-27T17:19:50+01:00,auralisation_Cube (2)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,61.60,2023-06-27T17:30:15+01:00,auralisation_Cube (4)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,4.19,2023-06-27T17:21:27+01:00,auralisation_Cube (3)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,51.22,2023-06-27T17:13:15+01:00,auralisation_Cube (2)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,57.85,2023-06-27T17:30:30+01:00,auralisation_Cube (6)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,61.60,2023-06-27T17:31:45+01:00,auralisation_Cube (4)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,53.98,2023-06-27T17:18:49+01:00,auralisation_Cube (1)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,61.60,2023-06-27T17:31:45+01:00,auralisation_Cube (4)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,57.85,2023-06-27T17:30:30+01:00,auralisation_Cube (6)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,2.40,2023-06-27T17:26:57+01:00,auralisation_Cube (5)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,61.72,2023-06-27T17:32:47+01:00,auralisation_Cube (5)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,51.22,2023-06-27T17:13:15+01:00,auralisation_Cube (2)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,12.46,2023-06-27T17:18:54+01:00,auralisation_Cube (1)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,53.98,2023-06-27T17:18:49+01:00,auralisation_Cube (1)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,57.85,2023-06-27T17:27:15+01:00,auralisation_Cube (6)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,61.72,2023-06-27T17:25:50+01:00,auralisation_Cube (5)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,122.54,2023-06-27T17:23:21+01:00,auralisation_Cube (3)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,2.38,2023-06-27T17:33:07+01:00,auralisation_Cube (6)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.82,2023-06-27T17:23:35+01:00,auralisation_Cube (2)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,4.19,2023-06-27T17:22:24+01:00,auralisation_Cube (3)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,56.44,2023-06-27T17:17:21+01:00,auralisation_Cube (3)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,2.37,2023-06-27T17:33:01+01:00,auralisation_Cube (4)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.44,2023-06-27T17:20:31+01:00,auralisation_Cube (1)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.44,2023-06-27T17:24:50+01:00,auralisation_Cube (1)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,53.98,2023-06-27T17:18:12+01:00,auralisation_Cube (1)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,50.77,2023-06-27T17:14:34+01:00,auralisation_Cube (3)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.44,2023-06-27T17:20:50+01:00,auralisation_Cube (1)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,4.11,2023-06-27T17:19:50+01:00,auralisation_Cube (2)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,4.19,2023-06-27T17:21:27+01:00,auralisation_Cube (3)_arp,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,51.22,2023-06-27T17:17:31+01:00,auralisation_Cube (2)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Far,61.60,2023-06-27T17:30:15+01:00,auralisation_Cube (4)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Medium,58.82,2023-06-27T17:20:25+01:00,auralisation_Cube (2)_drums,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,11.40,2023-06-27T17:14:02+01:00,auralisation_Cube (3)_singing,TRUE
0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,Near,10.86,2023-06-27T17:18:01+01:00,auralisation_Cube (2)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.40,2023-06-27T12:29:59+01:00,auralisation_Cube (5)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,60.32,2023-06-27T12:27:07+01:00,auralisation_Cube (4)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.40,2023-06-27T12:30:27+01:00,auralisation_Cube (5)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.38,2023-06-27T12:29:41+01:00,auralisation_Cube (6)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.38,2023-06-27T12:26:12+01:00,auralisation_Cube (6)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,53.88,2023-06-27T12:13:41+01:00,auralisation_Cube (1)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,105.86,2023-06-27T12:15:21+01:00,auralisation_Cube (2)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,4.11,2023-06-27T12:24:26+01:00,auralisation_Cube (2)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,11.40,2023-06-27T12:15:03+01:00,auralisation_Cube (3)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,4.11,2023-06-27T12:18:38+01:00,auralisation_Cube (2)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,56.44,2023-06-27T12:16:35+01:00,auralisation_Cube (3)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.37,2023-06-27T12:29:49+01:00,auralisation_Cube (4)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.40,2023-06-27T12:25:33+01:00,auralisation_Cube (5)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,61.09,2023-06-27T12:23:48+01:00,auralisation_Cube (3)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.37,2023-06-27T12:24:56+01:00,auralisation_Cube (4)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,58.44,2023-06-27T12:17:56+01:00,auralisation_Cube (1)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,4.11,2023-06-27T12:19:36+01:00,auralisation_Cube (1)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,59.16,2023-06-27T12:19:52+01:00,auralisation_Cube (1)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,53.88,2023-06-27T12:10:43+01:00,auralisation_Cube (1)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.38,2023-06-27T12:28:35+01:00,auralisation_Cube (6)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,59.76,2023-06-27T12:17:37+01:00,auralisation_Cube (2)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,50.77,2023-06-27T12:15:55+01:00,auralisation_Cube (3)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,10.86,2023-06-27T12:16:22+01:00,auralisation_Cube (2)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,105.86,2023-06-27T12:15:21+01:00,auralisation_Cube (2)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,4.11,2023-06-27T12:18:38+01:00,auralisation_Cube (2)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,53.88,2023-06-27T12:13:41+01:00,auralisation_Cube (1)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.37,2023-06-27T12:24:56+01:00,auralisation_Cube (4)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.37,2023-06-27T12:29:49+01:00,auralisation_Cube (4)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,4.11,2023-06-27T12:19:36+01:00,auralisation_Cube (1)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,59.16,2023-06-27T12:19:52+01:00,auralisation_Cube (1)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,58.44,2023-06-27T12:17:56+01:00,auralisation_Cube (1)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.38,2023-06-27T12:26:12+01:00,auralisation_Cube (6)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,50.77,2023-06-27T12:15:55+01:00,auralisation_Cube (3)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Near,11.40,2023-06-27T12:15:03+01:00,auralisation_Cube (3)_arp,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.40,2023-06-27T12:25:33+01:00,auralisation_Cube (5)_singing,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Medium,59.76,2023-06-27T12:17:37+01:00,auralisation_Cube (2)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,2.38,2023-06-27T12:29:41+01:00,auralisation_Cube (6)_drums,TRUE
155c8f07-b54d-4d05-a1f4-b0051e4696a0,Far,60.32,2023-06-27T12:27:07+01:00,auralisation_Cube (4)_arp,TRUE
